


100212  0:01:41  393 Connect	bitnami@localhost on 
		  393 Init DB	bitnami_mediawiki
		 1851 Query	SET /* Database::open Carlo2 */ sql_mode = ''
		 1851 Query	SELECT /* MediaWikiBagOStuff::_doquery Carlo2 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:pcache:idhash:28-0!1!0!!en!2'
		 1851 Query	SELECT /* MediaWikiBagOStuff::_doquery Carlo2 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		 1850 Query	SELECT /* Revision::fetchFromConds Carlo2 */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE (page_id=rev_page) AND rev_id = '68'  LIMIT 1
		 1850 Query	SELECT /* Revision::loadText Carlo2 */  old_text,old_flags  FROM `text`  WHERE old_id = '66'  LIMIT 1
		 1850 Query	SELECT /* LinkCache::addLinkObj Carlo2 */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '0' AND page_title = 'AnotherPage'  LIMIT 1
		 1850 Query	UPDATE /*  Carlo2 */ `page` SET page_counter = page_counter + 1 WHERE page_id = 28
		 1850 Query	SELECT /* WatchedItem::isWatched Carlo2 */  1  FROM `watchlist`  WHERE wl_user = '4' AND wl_namespace = '0' AND wl_title = 'Redirecting_page'
		 1850 Query	COMMIT
		 1850 Query	BEGIN
		 1850 Query	SELECT /* LinkBatch::doQuery Carlo2 */ page_id, page_namespace, page_title, page_len, page_is_redirect FROM `page` WHERE (page_namespace=2 AND page_title='Carlo2') OR (page_namespace=3 AND page_title='Carlo2') OR (page_namespace=1 AND page_title='Redirecting_page')
		 1850 Query	SELECT /* User::checkNewtalk Carlo2 */  user_id  FROM `user_newtalk`  WHERE user_id = '4'  LIMIT 1
		 1850 Query	SELECT /* Revision::getTimestampFromId Carlo2 */  rev_timestamp  FROM `revision`  WHERE rev_id = '68' AND rev_page = '28'  LIMIT 1
		 1850 Query	BEGIN
		 1850 Query	UPDATE /* SiteStatsUpdate::doUpdate Carlo2 */ `site_stats` SET ss_total_views=ss_total_views+1
		 1850 Query	COMMIT
		 1850 Query	BEGIN
		 1850 Query	SELECT /* Job::pop Carlo2 */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		 1850 Query	COMMIT
		 1850 Quit	
		 1851 Quit	
100212 18:28:01 1852 Connect	bitnami@localhost on 
		 1852 Init DB	bitnami_mediawiki
		 1852 Query	SET /* Database::open  */ sql_mode = ''
		 1852 Query	BEGIN
		 1852 Query	SELECT /* Article::pageData  */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_namespace = '0' AND page_title = 'AnotherPage'  LIMIT 1
		 1852 Query	SELECT /* Title::loadRestrictions  */  *  FROM `page_restrictions`  WHERE pr_page = '11'
		 1852 Query	SELECT /* User::loadFromDatabase  */  *  FROM `user`  WHERE user_id = '4'  LIMIT 1
		 1852 Query	SELECT /* User::loadGroups Carlo2 */  ug_group  FROM `user_groups`  WHERE ug_user = '4'
		 1853 Connect	bitnami@localhost on 
		 1853 Init DB	bitnami_mediawiki
		 1853 Query	SET /* Database::open Carlo2 */ sql_mode = ''
		 1853 Query	SELECT /* MediaWikiBagOStuff::_doquery Carlo2 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:pcache:idhash:11-0!1!0!!en!2'
		 1852 Query	SELECT /* OutputPage::addCategoryLinks Carlo2 */ page_id, page_namespace, page_title, page_len, page_is_redirect, pp_value
			FROM `page` LEFT JOIN `page_props` ON pp_propname='hiddencat' AND pp_page=page_id WHERE (page_namespace=14 AND page_title IN ('FirstCategory','SecondCategory'))
		 1853 Query	SELECT /* MediaWikiBagOStuff::_doquery Carlo2 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		 1852 Query	UPDATE /*  Carlo2 */ `page` SET page_counter = page_counter + 1 WHERE page_id = 11
		 1852 Query	SELECT /* WatchedItem::isWatched Carlo2 */  1  FROM `watchlist`  WHERE wl_user = '4' AND wl_namespace = '0' AND wl_title = 'AnotherPage'
		 1852 Query	UPDATE /* User::clearNotification Carlo2 */  `watchlist` SET wl_notificationtimestamp = NULL WHERE wl_title = 'AnotherPage' AND wl_namespace = '0' AND wl_user = '4'
		 1852 Query	COMMIT
		 1852 Query	BEGIN
		 1852 Query	SELECT /* LinkBatch::doQuery Carlo2 */ page_id, page_namespace, page_title, page_len, page_is_redirect FROM `page` WHERE (page_namespace=2 AND page_title='Carlo2') OR (page_namespace=3 AND page_title='Carlo2') OR (page_namespace=1 AND page_title='AnotherPage')
		 1852 Query	SELECT /* User::checkNewtalk Carlo2 */  user_id  FROM `user_newtalk`  WHERE user_id = '4'  LIMIT 1
		 1852 Query	SELECT /* Revision::getTimestampFromId Carlo2 */  rev_timestamp  FROM `revision`  WHERE rev_id = '69' AND rev_page = '11'  LIMIT 1
		 1852 Query	BEGIN
		 1852 Query	UPDATE /* SiteStatsUpdate::doUpdate Carlo2 */ `site_stats` SET ss_total_views=ss_total_views+1
		 1852 Query	COMMIT
		 1852 Query	BEGIN
		 1852 Query	SELECT /* Job::pop Carlo2 */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		 1852 Query	COMMIT
		 1852 Quit	
		 1853 Quit	
100212 18:28:05 1854 Connect	bitnami@localhost on 
		 1854 Init DB	bitnami_mediawiki
		 1854 Query	SET /* Database::open  */ sql_mode = ''
		 1854 Query	BEGIN
		 1854 Query	SELECT /* Article::pageData  */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_namespace = '2' AND page_title = 'Carlo2'  LIMIT 1
		 1854 Query	SELECT /* Title::loadRestrictions  */  *  FROM `page_restrictions`  WHERE pr_page = '12'
		 1854 Query	SELECT /* User::loadFromDatabase  */  *  FROM `user`  WHERE user_id = '4'  LIMIT 1
		 1854 Query	SELECT /* User::loadGroups Carlo2 */  ug_group  FROM `user_groups`  WHERE ug_user = '4'
		 1854 Query	SELECT /* Block::load Carlo2 */  *  FROM `ipblocks`  WHERE ipb_address = 'Carlo2' AND ipb_auto = '0'
		 1854 Query	SELECT /* Block::load Carlo2 */  *  FROM `ipblocks`  WHERE ipb_address = 'Carlo2' AND ipb_auto = '1'
		 1855 Connect	bitnami@localhost on 
		 1855 Init DB	bitnami_mediawiki
		 1855 Query	SET /* Database::open Carlo2 */ sql_mode = ''
		 1855 Query	SELECT /* MediaWikiBagOStuff::_doquery Carlo2 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:pcache:idhash:12-0!1!0!!en!2'
		 1855 Query	BEGIN
		 1855 Query	DELETE /* MediaWikiBagOStuff::_doquery Carlo2 */ FROM `objectcache` WHERE keyname='bitnami_mediawiki:pcache:idhash:12-0!1!0!!en!2'
		 1855 Query	COMMIT
		 1855 Query	SELECT /* MediaWikiBagOStuff::_doquery Carlo2 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		 1854 Query	SELECT /* Revision::fetchFromConds Carlo2 */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE (page_id=rev_page) AND rev_id = '43'  LIMIT 1
		 1854 Query	SELECT /* Revision::loadText Carlo2 */  old_text,old_flags  FROM `text`  WHERE old_id = '36'  LIMIT 1
		 1855 Query	BEGIN
		 1855 Query	DELETE /* MediaWikiBagOStuff::_doquery Carlo2 */ FROM `objectcache` WHERE keyname='bitnami_mediawiki:pcache:idhash:12-0!1!0!!en!2'
		 1855 Query	INSERT /* MediaWikiBagOStuff::_doinsert Carlo2 */ IGNORE INTO `objectcache` (keyname,value,exptime) VALUES ('bitnami_mediawiki:pcache:idhash:12-0!1!0!!en!2','uSMo£0Ïô_a∏”Á£ç•á™j\"u§Fª«ïo…S¿F∂ií≠˙ﬂ◊¶IE“.¿oÃº{…∆£ThzŸÿ∫±g}˛f¯êG’\nˆ6öﬁÙy4≠ghà›∏[¶¥ÜÃﬁKv‚s”^=¶aì‡viJJ¨–\rµ“6H›S´åQöHïÉ˚∞ëñì§ó–ˆ\nRel˚Z»ú†Ã ∆5¸ú–£„õd»»˙`¡+®ÍRX BM“˛ßÔa_É4¯\n§nß$\ZôYTÚDN=y«≥‡C˘ãxO~ÍœD∂≤Cª![8ê5Z)*¸]Aébá[‰u€¡1ﬂ≥q~∆4LB\ZÜ CF¸ +0VT5a‘q±Ñ±>ª•C‚IΩø…¿ô˝$d—àûPnM4úÚ∑wá%ªwÉJ#tÅ(iJ≥,Û¢¿,ö¨9ı§>>¥%ú2tÖË‹{¡+ßÍD~ÆÀWo]€O–∆Âón7$◊£ÎÅy±\"[∫c\"›:Î‘yÒ‚ï∑€Ìmxÿ[–RîﬂŸ‡ˆ‘¥·}ŒÈ∑Ès¯Úöû’£(K–á≥ÍDæ∞P]*˝8s•∫Ãc¸Z¢,.™G¬Kï©V5h{s¶]uèŸUµê9ÏSUbvË‰Ûµ1G„Ï;¥a^ƒ{‹V_S§£·8öºˇ','20100213232805')
		 1855 Query	COMMIT
		 1854 Query	UPDATE /*  Carlo2 */ `page` SET page_counter = page_counter + 1 WHERE page_id = 12
		 1854 Query	SELECT /* WatchedItem::isWatched Carlo2 */  1  FROM `watchlist`  WHERE wl_user = '4' AND wl_namespace = '2' AND wl_title = 'Carlo2'
		 1854 Query	COMMIT
		 1854 Query	BEGIN
		 1854 Query	SELECT /* LinkBatch::doQuery Carlo2 */ page_id, page_namespace, page_title, page_len, page_is_redirect FROM `page` WHERE (page_namespace=2 AND page_title='Carlo2') OR (page_namespace=3 AND page_title='Carlo2')
		 1854 Query	SELECT /* User::checkNewtalk Carlo2 */  user_id  FROM `user_newtalk`  WHERE user_id = '4'  LIMIT 1
		 1854 Query	SELECT /* Revision::getTimestampFromId Carlo2 */  rev_timestamp  FROM `revision`  WHERE rev_id = '43' AND rev_page = '12'  LIMIT 1
		 1854 Query	SELECT /* User::idFromName Carlo2 */  user_id  FROM `user`  WHERE user_name = 'Carlo2'  LIMIT 1
		 1854 Query	BEGIN
		 1854 Query	UPDATE /* SiteStatsUpdate::doUpdate Carlo2 */ `site_stats` SET ss_total_views=ss_total_views+1
		 1854 Query	COMMIT
		 1854 Query	BEGIN
		 1854 Query	SELECT /* Job::pop Carlo2 */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		 1854 Query	COMMIT
		 1854 Quit	
		 1855 Quit	
100212 18:28:07 1856 Connect	bitnami@localhost on 
		 1856 Init DB	bitnami_mediawiki
		 1856 Query	SET /* Database::open  */ sql_mode = ''
		 1856 Query	BEGIN
		 1856 Query	SELECT /* User::loadFromDatabase  */  *  FROM `user`  WHERE user_id = '4'  LIMIT 1
		 1856 Query	SELECT /* User::loadGroups Carlo2 */  ug_group  FROM `user_groups`  WHERE ug_user = '4'
		 1856 Query	SELECT /* LinkCache::addLinkObj Carlo2 */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '2' AND page_title = 'Carlo2'  LIMIT 1
		 1856 Query	SELECT /* Title::loadRestrictions Carlo2 */  *  FROM `page_restrictions`  WHERE pr_page = '12'
		 1856 Query	SELECT /* Title::loadRestrictionsFromRow Carlo2 */  page_restrictions  FROM `page`  WHERE page_id = '12'  LIMIT 1
		 1856 Query	SELECT /* Title::getCascadeProtectionSources Carlo2 */  pr_page,page_namespace,page_title,pr_expiry,pr_type,pr_level  FROM `templatelinks`,`page_restrictions`,`page`  WHERE tl_namespace = '2' AND tl_title = 'Carlo2' AND (tl_from=pr_page) AND pr_cascade = '1' AND (page_id=pr_page)
		 1856 Query	SELECT /* Block::load Carlo2 */  *  FROM `ipblocks`  WHERE ipb_user = '4'
		 1856 Query	SELECT /* Block::load Carlo2 */  *  FROM `ipblocks`  WHERE ipb_address = '18.26.2.72' AND ipb_auto = '0'
		 1856 Query	SELECT /* Block::loadRange Carlo2 */  *  FROM `ipblocks`  WHERE (ipb_range_start LIKE '121A%') AND (ipb_range_start <= '121A0248') AND (ipb_range_end >= '121A0248') AND ipb_anon_only = '0'
		 1856 Query	SELECT /* Block::load Carlo2 */  *  FROM `ipblocks`  WHERE ipb_address = '18.26.2.72' AND ipb_auto = '1' AND ipb_anon_only = '0'
		 1856 Query	SELECT /* User::idFromName Carlo2 */  user_id  FROM `user`  WHERE user_name = 'Carlo2'  LIMIT 1
		 1857 Connect	bitnami@localhost on 
		 1857 Init DB	bitnami_mediawiki
		 1857 Query	SET /* Database::open Carlo2 */ sql_mode = ''
		 1857 Query	SELECT /* MediaWikiBagOStuff::_doquery Carlo2 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		 1856 Query	SELECT /* Revision::fetchFromConds Carlo2 */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE (page_id=rev_page) AND rev_page = '12' AND page_id = '12' AND (rev_id=page_latest)  LIMIT 1
		 1856 Query	SELECT /* Article::pageData Carlo2 */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_namespace = '2' AND page_title = 'Carlo2'  LIMIT 1
		 1856 Query	SELECT /* Revision::fetchFromConds Carlo2 */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE (page_id=rev_page) AND rev_id = '43'  LIMIT 1
		 1856 Query	SELECT /* Revision::loadText Carlo2 */  old_text,old_flags  FROM `text`  WHERE old_id = '36'  LIMIT 1
		 1856 Query	SELECT /* Title::getCascadeProtectionSources Carlo2 */  pr_expiry  FROM `templatelinks`,`page_restrictions`  WHERE tl_namespace = '2' AND tl_title = 'Carlo2' AND (tl_from=pr_page) AND pr_cascade = '1'
		 1856 Query	SELECT /* WatchedItem::isWatched Carlo2 */  1  FROM `watchlist`  WHERE wl_user = '4' AND wl_namespace = '2' AND wl_title = 'Carlo2'
		 1856 Query	SELECT /* Article::getUsedTemplates Carlo2 */  tl_namespace,tl_title  FROM `templatelinks`  WHERE tl_from = '12'
		 1856 Query	SELECT /* Article::getHiddenCategories Carlo2 */  cl_to  FROM `categorylinks`,`page_props`,`page`  WHERE cl_from = '12' AND (pp_page=page_id) AND pp_propname = 'hiddencat' AND page_namespace = '14' AND (page_title=cl_to)
		 1856 Query	SELECT /* Title::isDeletedQuick Carlo2 */  1  FROM `archive`  WHERE ar_namespace = '2' AND ar_title = 'Carlo2'  LIMIT 1
		 1856 Query	SELECT /* Title::isDeletedQuick Carlo2 */  1  FROM `archive`  WHERE ar_namespace = '2' AND ar_title = 'Carlo2'  LIMIT 1
		 1856 Query	SELECT /* LinkHolderArray::replaceInternal Carlo2 */ page_id, page_namespace, page_title, page_is_redirect, page_len FROM `page` WHERE (page_namespace=4 AND page_title IN('Copyrights'))
		 1856 Query	SELECT /* LinkBatch::doQuery Carlo2 */ page_id, page_namespace, page_title, page_len, page_is_redirect FROM `page` WHERE (page_namespace=2 AND page_title='Carlo2') OR (page_namespace=3 AND page_title='Carlo2')
		 1856 Query	SELECT /* User::checkNewtalk Carlo2 */  user_id  FROM `user_newtalk`  WHERE user_id = '4'  LIMIT 1
		 1856 Query	SELECT /* User::idFromName Carlo2 */  user_id  FROM `user`  WHERE user_name = 'Carlo2'  LIMIT 1
		 1856 Query	SELECT /* Job::pop Carlo2 */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		 1856 Quit	
		 1857 Quit	
		 1858 Connect	bitnami@localhost on 
		 1858 Init DB	bitnami_mediawiki
		 1858 Query	SET /* Database::open  */ sql_mode = ''
		 1858 Query	BEGIN
		 1858 Query	SELECT /* Article::pageData  */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_namespace = '0' AND page_title = 'News'  LIMIT 1
		 1858 Query	SELECT /* Title::loadRestrictions  */  *  FROM `page_restrictions`  WHERE pr_page = '2'
		 1858 Query	SELECT /* User::loadFromDatabase  */  *  FROM `user`  WHERE user_id = '5'  LIMIT 1
		 1858 Query	SELECT /* User::loadGroups Yang */  ug_group  FROM `user_groups`  WHERE ug_user = '5'
		 1859 Connect	bitnami@localhost on 
		 1859 Init DB	bitnami_mediawiki
		 1859 Query	SET /* Database::open Yang */ sql_mode = ''
		 1859 Query	SELECT /* MediaWikiBagOStuff::_doquery Yang */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:pcache:idhash:2-0!1!0!!en!2'
		 1859 Query	SELECT /* MediaWikiBagOStuff::_doquery Yang */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		 1858 Query	UPDATE /*  Yang */ `page` SET page_counter = page_counter + 1 WHERE page_id = 2
		 1858 Query	SELECT /* WatchedItem::isWatched Yang */  1  FROM `watchlist`  WHERE wl_user = '5' AND wl_namespace = '0' AND wl_title = 'News'
		 1858 Query	COMMIT
		 1858 Query	BEGIN
		 1858 Query	SELECT /* LinkBatch::doQuery Yang */ page_id, page_namespace, page_title, page_len, page_is_redirect FROM `page` WHERE (page_namespace=2 AND page_title='Yang') OR (page_namespace=3 AND page_title='Yang') OR (page_namespace=1 AND page_title='News')
		 1858 Query	SELECT /* User::checkNewtalk Yang */  user_id  FROM `user_newtalk`  WHERE user_id = '5'  LIMIT 1
		 1858 Query	SELECT /* Revision::getTimestampFromId Yang */  rev_timestamp  FROM `revision`  WHERE rev_id = '74' AND rev_page = '2'  LIMIT 1
		 1858 Query	BEGIN
		 1858 Query	UPDATE /* SiteStatsUpdate::doUpdate Yang */ `site_stats` SET ss_total_views=ss_total_views+1
		 1858 Query	COMMIT
		 1858 Query	BEGIN
		 1858 Query	SELECT /* Job::pop Yang */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		 1858 Query	COMMIT
		 1858 Quit	
		 1859 Quit	
100212 18:28:08 1860 Connect	bitnami@localhost on 
		 1860 Init DB	bitnami_mediawiki
		 1860 Query	SET /* Database::open  */ sql_mode = ''
		 1860 Query	BEGIN
		 1860 Query	SELECT /* User::loadFromDatabase  */  *  FROM `user`  WHERE user_id = '5'  LIMIT 1
		 1860 Query	SELECT /* User::loadGroups Yang */  ug_group  FROM `user_groups`  WHERE ug_user = '5'
		 1861 Connect	bitnami@localhost on 
		 1861 Init DB	bitnami_mediawiki
		 1861 Query	SET /* Database::open Yang */ sql_mode = ''
		 1861 Query	SELECT /* MediaWikiBagOStuff::_doquery Yang */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		 1860 Query	SELECT /* LinkBatch::doQuery Yang */ page_id, page_namespace, page_title, page_len, page_is_redirect FROM `page` WHERE (page_namespace=2 AND page_title='Yang') OR (page_namespace=3 AND page_title='Yang') OR (page_namespace=1 AND page_title='-')
		 1860 Query	SELECT /* Job::pop Yang */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		 1860 Quit	
		 1861 Quit	
		 1862 Connect	bitnami@localhost on 
		 1862 Init DB	bitnami_mediawiki
		 1862 Query	SET /* Database::open  */ sql_mode = ''
		 1862 Query	BEGIN
		 1862 Query	SELECT /* User::loadFromDatabase  */  *  FROM `user`  WHERE user_id = '4'  LIMIT 1
		 1862 Query	SELECT /* User::loadGroups Carlo2 */  ug_group  FROM `user_groups`  WHERE ug_user = '4'
		 1863 Connect	bitnami@localhost on 
		 1863 Init DB	bitnami_mediawiki
		 1863 Query	SET /* Database::open Carlo2 */ sql_mode = ''
		 1863 Query	SELECT /* MediaWikiBagOStuff::_doquery Carlo2 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		 1862 Query	SELECT /* LinkCache::addLinkObj Carlo2 */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '2' AND page_title = 'Carlo2'  LIMIT 1
		 1862 Query	SELECT /* Article::pageData Carlo2 */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_id = '12'  LIMIT 1
		 1862 Query	SELECT /* Title::loadRestrictions Carlo2 */  *  FROM `page_restrictions`  WHERE pr_page = '12'
		 1862 Query	SELECT /* ChangeTags::listDefinedTags Carlo2 */  vt_tag  FROM `valid_tag`
		 1862 Query	SELECT /* IndexPager::reallyDoQuery (PageHistoryPager) Carlo2 */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,ts_tags,ts_tags  FROM `revision` FORCE INDEX (page_timestamp) LEFT JOIN `tag_summary` ON ((ts_rev_id=rev_id))  WHERE rev_page = '12'  ORDER BY rev_timestamp DESC LIMIT 51
		 1862 Query	SELECT /* Title::getNotificationTimestamp Carlo2 */  wl_notificationtimestamp  FROM `watchlist`  WHERE wl_namespace = '2' AND wl_title = 'Carlo2' AND wl_user = '4'  LIMIT 1
		 1862 Query	SELECT /* LinkCache::addLinkObj Carlo2 */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '3' AND page_title = 'Carlo2'  LIMIT 1
		 1862 Query	SELECT /* LinkCache::addLinkObj Carlo2 */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '0' AND page_title = 'WasWrong'  LIMIT 1
		 1862 Query	SELECT /* Title::getLatestRevID Carlo2 */  page_latest  FROM `page`  WHERE page_id = '12'  LIMIT 1
		 1862 Query	SELECT /* LinkBatch::doQuery Carlo2 */ page_id, page_namespace, page_title, page_len, page_is_redirect FROM `page` WHERE (page_namespace=2 AND page_title='Carlo2') OR (page_namespace=3 AND page_title='Carlo2')
		 1862 Query	SELECT /* User::checkNewtalk Carlo2 */  user_id  FROM `user_newtalk`  WHERE user_id = '4'  LIMIT 1
		 1862 Query	SELECT /* WatchedItem::isWatched Carlo2 */  1  FROM `watchlist`  WHERE wl_user = '4' AND wl_namespace = '2' AND wl_title = 'Carlo2'
		 1862 Query	SELECT /* User::idFromName Carlo2 */  user_id  FROM `user`  WHERE user_name = 'Carlo2'  LIMIT 1
		 1862 Query	SELECT /* Job::pop Carlo2 */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		 1862 Quit	
		 1863 Quit	
100212 18:28:10 1864 Connect	bitnami@localhost on 
		 1864 Init DB	bitnami_mediawiki
		 1864 Query	SET /* Database::open  */ sql_mode = ''
		 1864 Query	SELECT /* MediaWikiBagOStuff::_doquery  */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		 1865 Connect	bitnami@localhost on 
		 1865 Init DB	bitnami_mediawiki
		 1865 Query	SET /* Database::open  */ sql_mode = ''
		 1865 Query	BEGIN
		 1865 Query	SELECT /* User::loadFromDatabase  */  *  FROM `user`  WHERE user_id = '5'  LIMIT 1
		 1865 Query	SELECT /* User::loadGroups Yang */  ug_group  FROM `user_groups`  WHERE ug_user = '5'
		 1865 Query	SELECT /* WatchedItem::isWatched Yang */  1  FROM `watchlist`  WHERE wl_user = '5' AND wl_namespace = '0' AND wl_title = 'News'
		 1865 Query	BEGIN
		 1865 Query	INSERT /* WatchedItem::addWatch Yang */ IGNORE INTO `watchlist` (wl_user,wl_namespace,wl_title,wl_notificationtimestamp) VALUES ('5','0','News',NULL)
		 1865 Query	INSERT /* WatchedItem::addWatch Yang */ IGNORE INTO `watchlist` (wl_user,wl_namespace,wl_title,wl_notificationtimestamp) VALUES ('5','1','News',NULL)
		 1865 Query	UPDATE /* User::invalidateCache Yang */  `user` SET user_touched = '20100212232815' WHERE user_id = '5'
		 1865 Query	COMMIT
		 1865 Query	BEGIN
		 1865 Query	SELECT /* LinkCache::addLinkObj Yang */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '0' AND page_title = 'Main_Page'  LIMIT 1
		 1865 Query	SELECT /* Title::loadRestrictions Yang */  *  FROM `page_restrictions`  WHERE pr_page = '1'
		 1865 Query	SELECT /* Title::loadRestrictionsFromRow Yang */  page_restrictions  FROM `page`  WHERE page_id = '1'  LIMIT 1
		 1865 Query	SELECT /* LinkHolderArray::replaceInternal Yang */ page_id, page_namespace, page_title, page_is_redirect, page_len FROM `page` WHERE (page_namespace=0 AND page_title IN('News'))
		 1864 Quit	
		 1865 Quit	
		 1866 Connect	bitnami@localhost on 
		 1866 Init DB	bitnami_mediawiki
		 1866 Query	SET /* Database::open  */ sql_mode = ''
		 1866 Query	BEGIN
		 1866 Query	SELECT /* Revision::fetchFromConds  */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE (page_id=rev_page) AND rev_id = '33'  LIMIT 1
		 1866 Query	SELECT /* User::loadFromDatabase  */  *  FROM `user`  WHERE user_id = '4'  LIMIT 1
		 1866 Query	SELECT /* User::loadGroups Carlo2 */  ug_group  FROM `user_groups`  WHERE ug_user = '4'
		 1866 Query	SELECT /* Block::load Carlo2 */  *  FROM `ipblocks`  WHERE ipb_address = 'Carlo2' AND ipb_auto = '0'
		 1866 Query	SELECT /* Block::load Carlo2 */  *  FROM `ipblocks`  WHERE ipb_address = 'Carlo2' AND ipb_auto = '1'
		 1867 Connect	bitnami@localhost on 
		 1867 Init DB	bitnami_mediawiki
		 1867 Query	SET /* Database::open Carlo2 */ sql_mode = ''
		 1867 Query	SELECT /* MediaWikiBagOStuff::_doquery Carlo2 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		 1866 Query	SELECT /* Revision::fetchFromConds Carlo2 */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE (page_id=rev_page) AND rev_id = '33'  LIMIT 1
		 1866 Query	SELECT /* Article::pageData Carlo2 */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_id = '12'  LIMIT 1
		 1866 Query	SELECT /* Title::loadRestrictions Carlo2 */  *  FROM `page_restrictions`  WHERE pr_page = '12'
		 1866 Query	SELECT /* Revision::loadText Carlo2 */  old_text,old_flags  FROM `text`  WHERE old_id = '31'  LIMIT 1
		 1866 Query	SELECT /* Revision::fetchFromConds Carlo2 */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE (page_id=rev_page) AND rev_id = '33'  LIMIT 1
		 1866 Query	SELECT /* Title::getPreviousRevisionID Carlo2 */  rev_id  FROM `revision`  WHERE rev_page = '12' AND (rev_id < 33)  ORDER BY rev_id DESC LIMIT 1
		 1866 Query	SELECT /* LinkCache::addLinkObj Carlo2 */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '3' AND page_title = 'Carlo2'  LIMIT 1
